sx,sy,sz,x,y,z,vx,vy,vz,svx,svy,svz,ox,oy,oz
0.88,-0.03,0.015,0.888885,0.00969561,-0.00968946,-0.0619343,-0.0175791,0.11105,-0.0266551,-0.119087,0.0493789,0.607542,-0.2139,5002.82
0.88,-0.03,0.018,0.888704,0.00944204,-0.00855803,-0.0181021,-0.0253317,0.113033,-0.0261115,-0.118326,0.0531161,0.549443,0.0988408,5005.01
0.88,-0.03,0.021,0.888192,0.00909013,-0.00709235,-0.0511088,-0.035157,0.146425,-0.0245767,-0.11727,0.0561847,0.487973,-0.17113,4975.39
0.88,-0.03,0.024,0.887795,0.00884605,-0.00570128,-0.0396937,-0.0243845,0.138972,-0.0233847,-0.116538,0.0594026,0.563419,-0.0708621,4990.68
0.88,-0.03,0.024,0.887077,0.00843013,-0.00406818,-0.0717178,-0.0415517,0.16315,-0.0212311,-0.11529,0.0561364,0.434148,-0.30962,4962.36
0.88,-0.03,0.027,0.886483,0.00806115,-0.00219007,-0.0593321,-0.036861,0.187628,-0.0194494,-0.114183,0.0583801,0.476859,-0.207831,4945.36
0.88,-0.03,0.03,0.88565,0.0077273,-0.000304798,-0.0852783,-0.0341867,0.193052,-0.016951,-0.113182,0.0606096,0.484868,-0.40946,4945.96
0.88,-0.03,0.033,0.884951,0.00731637,0.0014972,-0.0698183,-0.0410529,0.180024,-0.0148544,-0.111949,0.0630056,0.427614,-0.291849,4961.22
0.88,-0.03,0.036,0.884258,0.00682293,0.00357422,-0.0693002,-0.0492954,0.2075,-0.0127734,-0.110469,0.0648516,0.372091,-0.316466,4933.86
0.88,-0.03,0.039,0.883392,0.0063696,0.00602592,-0.0865151,-0.0452896,0.244931,-0.0101754,-0.109109,0.0659482,0.401531,-0.451363,4903.03
0.88,-0.03,0.039,0.882512,0.00586151,0.00836462,-0.0879085,-0.0507591,0.233641,-0.00753558,-0.107585,0.0612708,0.350847,-0.45914,4915.29
0.88,-0.03,0.042,0.881677,0.00525846,0.0109949,-0.083371,-0.0602457,0.262775,-0.005032,-0.105775,0.0620101,0.282692,-0.444315,4886.66
0.88,-0.03,0.045,0.880777,0.00473125,0.013575,-0.0899628,-0.0526699,0.257755,-0.00233048,-0.104194,0.06285,0.333405,-0.508445,4896.97
0.88,-0.03,0.048,0.879916,0.00405515,0.0162963,-0.0859673,-0.0675443,0.271869,0.000251055,-0.102165,0.0634073,0.213751,-0.491692,4882.75
0.88,-0.03,0.051,0.879023,0.00345363,0.0192859,-0.0892126,-0.0600935,0.298669,0.00293005,-0.100361,0.0634281,0.269391,-0.536042,4859.09
0.88,-0.03,0.054,0.878142,0.00277432,0.022193,-0.0880514,-0.0678648,0.290419,0.00557417,-0.0983229,0.063614,0.196515,-0.539335,4871.5
0.88,-0.03,0.057,0.877311,0.00209846,0.0250856,-0.0830316,-0.06752,0.288983,0.00806755,-0.0962954,0.0638287,0.194288,-0.520806,4871.58
0.88,-0.03,0.06,0.876168,0.00131954,0.028171,-0.11421,-0.0778152,0.308233,0.0114972,-0.0939586,0.0636581,0.110155,-0.762373,4852.66
0.88,-0.03,0.06,0.875403,0.000714878,0.0312095,-0.076422,-0.0604076,0.303558,0.0137921,-0.0921446,0.057581,0.228821,-0.486603,4854.16
0.88,-0.03,0.063,0.874177,-0.00025742,0.0345222,-0.122398,-0.0971349,0.330942,0.0174676,-0.0892277,0.0569557,-0.0576329,-0.864914,4827.56
0.88,-0.03,0.066,0.873236,-0.000932932,0.0376024,-0.0940835,-0.0674853,0.30772,0.0202929,-0.0872012,0.0567953,0.16924,-0.63897,4854.08
0.88,-0.03,0.069,0.87228,-0.0017962,0.0408805,-0.0954769,-0.0862429,0.327495,0.02316,-0.0846114,0.056239,-0.00299682,-0.695701,4830.56
0.88,-0.03,0.072,0.871368,-0.00264972,0.0441631,-0.0911538,-0.0852682,0.327937,0.0258973,-0.0820508,0.0556738,0.00632681,-0.680577,4832.79
0.88,-0.03,0.075,0.870322,-0.00356151,0.0475781,-0.104415,-0.0910901,0.341168,0.0290328,-0.0793155,0.0548438,-0.0511754,-0.797201,4819.37
0.88,-0.03,0.078,0.869368,-0.0044448,0.050938,-0.0953042,-0.0882425,0.335663,0.0318947,-0.0766656,0.054124,-0.0416333,-0.737652,4826.1
0.88,-0.03,0.078,0.868182,-0.00538283,0.0543794,-0.118539,-0.0937117,0.343802,0.0354543,-0.0738515,0.0472412,-0.0992096,-0.931206,4810.9
0.88,-0.03,0.081,0.867246,-0.00625369,0.0576621,-0.0934642,-0.0870017,0.327948,0.038261,-0.0712389,0.0466759,-0.0628067,-0.749402,4827.77
0.88,-0.03,0.084,0.866087,-0.00725271,0.0611721,-0.115854,-0.0998037,0.350664,0.04174,-0.0682419,0.0456557,-0.176439,-0.953783,4802.46
0.88,-0.03,0.087,0.865159,-0.00820448,0.0645251,-0.0927079,-0.0950844,0.33497,0.044524,-0.0653866,0.0449498,-0.147935,-0.785428,4820.47
0.88,-0.03,0.09,0.864045,-0.00931608,0.0679726,-0.111298,-0.111052,0.344412,0.0478662,-0.0620518,0.0440548,-0.2836,-0.958615,4808.14
0.88,-0.03,0.093,0.863049,-0.0102119,0.0713549,-0.0995022,-0.0894945,0.337897,0.0508541,-0.0593643,0.0432903,-0.134597,-0.875763,4815.09
0.88,-0.03,0.096,0.862106,-0.0113231,0.074782,-0.0965515,-0.113791,0.350939,0.0536828,-0.0560306,0.042436,-0.345035,-0.886122,4800.61
0.88,-0.03,0.099,0.861145,-0.0123524,0.0781607,-0.0960247,-0.102827,0.33754,0.0565664,-0.0529428,0.0416786,-0.262758,-0.900049,4814.99
0.88,-0.03,0.099,0.86006,-0.0134389,0.081579,-0.108392,-0.108539,0.341497,0.0598213,-0.0496834,0.034842,-0.333132,-1.00844,4802.52
0.88,-0.03,0.102,0.859338,-0.0145205,0.0849737,-0.0720632,-0.10806,0.339142,0.0619853,-0.0464384,0.0340525,-0.343549,-0.75684,4805.34
0.88,-0.03,0.105,0.858189,-0.0157857,0.0885497,-0.11477,-0.126395,0.357245,0.0654318,-0.0426429,0.0329007,-0.496076,-1.11306,4786.92
0.88,-0.03,0.108,0.85741,-0.0169311,0.0919334,-0.0778392,-0.11443,0.338043,0.0677692,-0.0392067,0.0321332,-0.413926,-0.82541,4807.27
0.88,-0.03,0.111,0.856388,-0.0181731,0.0954034,-0.102152,-0.124076,0.346663,0.0708368,-0.0354807,0.0311932,-0.515976,-1.05047,4795.22
0.88,-0.03,0.114,0.855488,-0.0193593,0.0988412,-0.0898735,-0.118502,0.343446,0.0735356,-0.0319222,0.0303176,-0.488945,-0.957428,4798.75
0.88,-0.03,0.117,0.854512,-0.0206755,0.102247,-0.0974836,-0.131493,0.340198,0.076463,-0.0279735,0.029507,-0.608104,-1.0393,4800.77
0.88,-0.03,0.117,0.85345,-0.0220508,0.105792,-0.106106,-0.137396,0.354165,0.0796493,-0.0238476,0.0224167,-0.664419,-1.11601,4780.05
0.88,-0.03,0.12,0.852674,-0.023345,0.10913,-0.0775414,-0.129291,0.333538,0.0819778,-0.0199651,0.0217395,-0.622601,-0.918226,4802.29
0.88,-0.03,0.123,0.851942,-0.0247273,0.112552,-0.0731826,-0.138097,0.341849,0.0841754,-0.0158181,0.0208958,-0.718258,-0.930821,4790.12
0.88,-0.03,0.126,0.850959,-0.0261862,0.116,-0.0981505,-0.145754,0.344431,0.0871228,-0.0114413,0.0200005,-0.789902,-1.12714,4788.48
0.88,-0.03,0.129,0.850113,-0.0275966,0.119342,-0.0845203,-0.140898,0.333869,0.0896609,-0.00721019,0.0193166,-0.772582,-1.02159,4798.24
0.88,-0.03,0.132,0.849265,-0.02913,0.122808,-0.0847347,-0.153189,0.346247,0.0922054,-0.00261005,0.0183849,-0.893091,-1.05464,4783.8
0.88,-0.03,0.135,0.848335,-0.0306329,0.126255,-0.0928985,-0.150141,0.344407,0.0949951,0.00189857,0.01749,-0.886725,-1.1276,4786.85
0.88,-0.03,0.138,0.847536,-0.0322381,0.129672,-0.079834,-0.160364,0.34134,0.0973924,0.0067142,0.0166565,-0.989544,-1.04285,4788.7
0.88,-0.03,0.138,0.846754,-0.0337336,0.133065,-0.0781488,-0.14941,0.338979,0.0997392,0.0112009,0.00987032,-0.931399,-1.05894,4783.84
0.88,-0.03,0.141,0.845842,-0.035368,0.136504,-0.0910704,-0.163277,0.343542,0.102474,0.016104,0.00899279,-1.0693,-1.1683,4779.53
0.88,-0.03,0.144,0.844889,-0.0369341,0.139866,-0.0952446,-0.156454,0.335903,0.105334,0.0208022,0.00826815,-1.03515,-1.2006,4786.94
0.88,-0.03,0.147,0.844169,-0.0385996,0.143352,-0.0718964,-0.16639,0.348305,0.107493,0.0257988,0.00729525,-1.14444,-1.05009,4772.64
0.88,-0.03,0.15,0.843382,-0.0402604,0.146702,-0.0786073,-0.165918,0.334672,0.109854,0.0307812,0.00659528,-1.15827,-1.13033,4787.32
0.88,-0.03,0.153,0.842859,-0.0418935,0.150006,-0.0522163,-0.163156,0.330051,0.111422,0.0356806,0.00598779,-1.16857,-0.949288,4788.64
0.88,-0.03,0.153,0.841978,-0.0435256,0.153491,-0.088105,-0.163048,0.348167,0.114067,0.0405768,-0.000982344,-1.20643,-1.24703,4764.13
0.88,-0.03,0.156,0.841119,-0.0452932,0.156907,-0.0857767,-0.176584,0.341203,0.116643,0.0458795,-0.00181305,-1.33074,-1.20935,4774.18
0.88,-0.03,0.159,0.8404,-0.0470281,0.160263,-0.073645,-0.17766,0.34375,0.118801,0.0510844,-0.00252694,-1.35801,-1.14072,4769.77
0.88,-0.03,0.162,0.839626,-0.0487933,0.163759,-0.0772794,-0.176341,0.349201,0.121121,0.0563798,-0.00351778,-1.38153,-1.19367,4764.06
0.88,-0.03,0.165,0.839007,-0.0505534,0.167039,-0.0618093,-0.175837,0.327692,0.122977,0.0616601,-0.004078,-1.40504,-1.08841,4785.06
0.88,-0.03,0.168,0.838348,-0.0523479,0.170351,-0.0658882,-0.179274,0.330851,0.124956,0.0670436,-0.0047015,-1.46427,-1.14539,4778
0.88,-0.03,0.171,0.837654,-0.054074,0.173699,-0.0692943,-0.172446,0.334507,0.127037,0.072222,-0.00539815,-1.44578,-1.17891,4774.27
0.88,-0.03,0.171,0.837148,-0.0558416,0.177023,-0.050549,-0.176585,0.332028,0.128555,0.0775247,-0.0120452,-1.51444,-1.05472,4770.73
0.88,-0.03,0.174,0.836452,-0.0576194,0.180331,-0.0695444,-0.177605,0.330562,0.130643,0.0828581,-0.0126629,-1.54959,-1.21788,4772.42
0.88,-0.03,0.177,0.835921,-0.0593779,0.183627,-0.0531036,-0.175681,0.329201,0.132238,0.0881337,-0.0132534,-1.56694,-1.09445,4772.68
0.88,-0.03,0.18,0.835249,-0.0612318,0.186968,-0.0671268,-0.185209,0.333764,0.134254,0.0936954,-0.0139351,-1.67106,-1.22178,4767.78
0.88,-0.03,0.183,0.834627,-0.0629596,0.190249,-0.0620891,-0.172613,0.327799,0.136118,0.0988788,-0.0144975,-1.60322,-1.18313,4773.46
0.88,-0.03,0.186,0.834214,-0.0647492,0.193426,-0.0412479,-0.178783,0.317441,0.137357,0.104248,-0.0148526,-1.68788,-1.04803,4782.04
0.88,-0.03,0.189,0.833645,-0.0664841,0.196723,-0.0569086,-0.173322,0.329326,0.139066,0.109452,-0.0154455,-1.68034,-1.19111,4768.38
0.88,-0.03,0.189,0.833312,-0.0682138,0.199951,-0.0332389,-0.172798,0.322473,0.140064,0.114641,-0.0219013,-1.71253,-1.01623,4770.45
0.88,-0.03,0.192,0.832895,-0.0699435,0.203088,-0.0416945,-0.172808,0.313389,0.141316,0.119831,-0.0221752,-1.74164,-1.10383,4778.93
0.88,-0.03,0.195,0.832431,-0.0716998,0.20634,-0.0463272,-0.17546,0.32489,0.142707,0.1251,-0.0226793,-1.79708,-1.1397,4765.92
0.88,-0.03,0.198,0.831981,-0.0734078,0.209466,-0.04491,-0.170628,0.312312,0.144056,0.130223,-0.0229317,-1.78672,-1.13043,4779.59
0.88,-0.03,0.201,0.831867,-0.0750676,0.212544,-0.0114329,-0.165819,0.307498,0.144399,0.135203,-0.0230876,-1.78701,-0.900026,4781.55
0.88,-0.03,0.204,0.831449,-0.0767927,0.215707,-0.04176,-0.172347,0.316039,0.145653,0.140378,-0.0234146,-1.87239,-1.15347,4772.65
0.88,-0.03,0.207,0.831206,-0.0785532,0.218782,-0.0242295,-0.175876,0.307153,0.146381,0.14566,-0.0235636,-1.91888,-1.00438,4782.28
0.88,-0.03,0.207,0.830908,-0.0801575,0.221859,-0.0297732,-0.160269,0.307369,0.147275,0.150472,-0.029717,-1.83885,-1.0672,4774.4
0.88,-0.03,0.21,0.830696,-0.0818731,0.224945,-0.0211747,-0.171395,0.308394,0.147911,0.155619,-0.0298909,-1.9629,-1.00576,4774.37
0.88,-0.03,0.213,0.830459,-0.0834382,0.227994,-0.0236995,-0.156361,0.30457,0.148622,0.160315,-0.0299883,-1.87433,-1.03543,4777.79
0.88,-0.03,0.216,0.8302,-0.0851687,0.231033,-0.0258968,-0.172881,0.303596,0.1494,0.165506,-0.0300661,-2.03557,-1.053,4778.36
0.88,-0.03,0.219,0.830122,-0.0867373,0.234025,-0.00775891,-0.156706,0.298947,0.149633,0.170212,-0.0300509,-1.93365,-0.92522,4782.08
0.88,-0.03,0.222,0.829795,-0.0884257,0.237107,-0.0327029,-0.168674,0.307833,0.150615,0.175277,-0.0302136,-2.06767,-1.12468,4773.09
0.88,-0.03,0.225,0.829789,-0.0899436,0.240059,-0.000579834,-0.155431,0.302354,0.150632,0.179831,-0.0301189,-1.98808,-0.874739,4779.22
0.88,-0.03,0.228,0.829774,-0.0915688,0.242972,-0.00149462,-0.162359,0.290941,0.150677,0.184706,-0.0299434,-2.07471,-0.911079,4789.61
0.88,-0.03,0.228,0.829651,-0.0930369,0.246026,-0.0123738,-0.146673,0.305136,0.151048,0.189111,-0.0360521,-1.99465,-0.992944,4767.8
0.88,-0.03,0.231,0.82959,-0.094689,0.248965,-0.00603801,-0.165045,0.293587,0.15123,0.194067,-0.0359296,-2.16185,-0.936436,4782.69
0.88,-0.03,0.234,0.829578,-0.0961335,0.251952,-0.00123261,-0.144307,0.298441,0.151267,0.1984,-0.0359042,-2.02885,-0.910845,4775.49
0.88,-0.03,0.237,0.829619,-0.0976782,0.254905,0.00415635,-0.154318,0.295029,0.151142,0.203035,-0.0358106,-2.14504,-0.876386,4779.81
0.88,-0.03,0.24,0.829434,-0.0991623,0.25795,-0.0185606,-0.148271,0.304178,0.151699,0.207487,-0.0359001,-2.12476,-1.04568,4770.32
0.88,-0.03,0.243,0.829508,-0.100597,0.260868,0.00738972,-0.143374,0.291489,0.151477,0.211792,-0.0357355,-2.11636,-0.838941,4783.78
0.88,-0.03,0.243,0.829669,-0.102032,0.263697,0.0160895,-0.143277,0.282608,0.150994,0.216095,-0.0413932,-2.14617,-0.800231,4784.66
0.88,-0.03,0.246,0.829815,-0.103414,0.26668,0.0146187,-0.138105,0.298045,0.150555,0.220242,-0.0413599,-2.14244,-0.819006,4769.09
0.88,-0.03,0.249,0.829913,-0.104763,0.269553,0.00981922,-0.134763,0.287008,0.15026,0.224289,-0.0411057,-2.14282,-0.847187,4782.4
0.88,-0.03,0.252,0.829976,-0.106176,0.272505,0.00625834,-0.141131,0.294919,0.150072,0.228527,-0.0410098,-2.2207,-0.868115,4773.1
0.88,-0.03,0.255,0.830163,-0.107461,0.275456,0.0186797,-0.128411,0.29485,0.149512,0.232383,-0.0409126,-2.14865,-0.7746,4774.04
0.88,-0.03,0.258,0.830282,-0.108793,0.278355,0.011951,-0.133115,0.289616,0.149153,0.23638,-0.0407106,-2.21581,-0.830556,4779.38
0.88,-0.03,0.261,0.830655,-0.109994,0.281221,0.0372463,-0.119971,0.286285,0.148034,0.239983,-0.0404419,-2.14043,-0.640831,4781.35
0.88,-0.03,0.261,0.830723,-0.111258,0.284107,0.0067883,-0.126246,0.288357,0.14783,0.243774,-0.0462146,-2.22392,-0.877802,4773.54
0.88,-0.03,0.264,0.830894,-0.11243,0.287001,0.0170363,-0.117091,0.289128,0.147319,0.24729,-0.0460029,-2.17515,-0.774078,4773.85
0.88,-0.03,0.267,0.831168,-0.113649,0.289833,0.0273854,-0.121729,0.282902,0.146496,0.250946,-0.0456665,-2.23573,-0.70585,4780.23
0.88,-0.03,0.27,0.831465,-0.114755,0.292652,0.0296958,-0.110541,0.28164,0.145605,0.254265,-0.0453047,-2.1734,-0.694453,4780.34
0.88,-0.03,0.273,0.831662,-0.115891,0.295504,0.0197039,-0.113505,0.284906,0.145013,0.257674,-0.0450084,-2.22722,-0.763431,4777.29
0.88,-0.03,0.276,0.832052,-0.117021,0.298282,0.0389672,-0.112866,0.277552,0.143843,0.261063,-0.0445649,-2.23694,-0.611525,4785.02
0.88,-0.03,0.279,0.832486,-0.118005,0.301048,0.0432903,-0.0983061,0.276257,0.142543,0.264015,-0.0440954,-2.15406,-0.592201,4785
0.88,-0.03,0.279,0.832655,-0.119076,0.303942,0.0168874,-0.107009,0.289194,0.142036,0.267228,-0.0498849,-2.25713,-0.780334,4766.97
0.88,-0.03,0.282,0.833082,-0.120128,0.3067,0.0426948,-0.105104,0.275507,0.140754,0.270385,-0.0494004,-2.24694,-0.564954,4783.34
0.88,-0.03,0.285,0.833305,-0.121078,0.309528,0.0223002,-0.0948844,0.282468,0.140084,0.273234,-0.0490553,-2.19917,-0.729324,4774.45
0.88,-0.03,0.288,0.833742,-0.122016,0.312344,0.0447632,-0.0960365,0.288391,0.138772,0.276048,-0.048688,-2.23636,-0.545103,4769.94
0.88,-0.03,0.291,0.834164,-0.122923,0.315062,0.0421172,-0.0906476,0.271499,0.137508,0.27877,-0.0481232,-2.2062,-0.576103,4787.5
0.88,-0.03,0.294,0.834569,-0.123832,0.317854,0.0404082,-0.0907764,0.278937,0.136294,0.281496,-0.0477074,-2.23357,-0.579502,4777.77
0.88,-0.03,0.297,0.835007,-0.124615,0.320523,0.0437845,-0.0782173,0.266634,0.134979,0.283844,-0.0470454,-2.1542,-0.545052,4791.01
0.88,-0.03,0.3,0.83528,-0.12549,0.323278,0.0273378,-0.0874686,0.275224,0.134159,0.286471,-0.0465552,-2.25153,-0.659261,4781.3
0.88,-0.03,0.3,0.835823,-0.126269,0.325878,0.0541516,-0.0777499,0.259831,0.132532,0.288806,-0.0517569,-2.1842,-0.445917,4791.93
0.88,-0.03,0.303,0.836372,-0.127084,0.328557,0.05489,-0.0814402,0.267641,0.130884,0.291251,-0.0511149,-2.23831,-0.457431,4783.35
0.88,-0.03,0.306,0.836825,-0.127835,0.331189,0.0452792,-0.0750866,0.262859,0.129524,0.293506,-0.0503772,-2.20152,-0.516429,4789.63
0.88,-0.03,0.309,0.837313,-0.128547,0.333837,0.0486971,-0.0710926,0.26458,0.128062,0.295641,-0.049674,-2.19391,-0.475016,4787.52
0.88,-0.03,0.312,0.837771,-0.129249,0.336526,0.0457853,-0.0701234,0.268665,0.126687,0.297747,-0.0490525,-2.20555,-0.490772,4784.23
0.88,-0.03,0.315,0.838329,-0.129836,0.339127,0.0557593,-0.0586399,0.259775,0.125013,0.299508,-0.0482531,-2.13303,-0.407747,4793.72
0.88,-0.03,0.318,0.838989,-0.130413,0.341709,0.065912,-0.0576097,0.258018,0.123033,0.301238,-0.0474185,-2.14724,-0.334839,4794.48
0.88,-0.03,0.318,0.839381,-0.131076,0.344389,0.039134,-0.0662514,0.267748,0.121858,0.303227,-0.0527787,-2.22773,-0.525439,4779.7
0.88,-0.03,0.321,0.840003,-0.131623,0.34694,0.0622082,-0.0546518,0.25477,0.11999,0.304868,-0.051879,-2.14169,-0.326687,4795.04
0.88,-0.03,0.324,0.84046,-0.132226,0.349524,0.0455828,-0.0602179,0.258217,0.118621,0.306677,-0.0510485,-2.20502,-0.456664,4790.34
0.88,-0.03,0.327,0.84091,-0.132728,0.352224,0.0449874,-0.0501873,0.269707,0.11727,0.308184,-0.0504479,-2.14389,-0.437912,4779.89
0.88,-0.03,0.33,0.841759,-0.133153,0.354694,0.084818,-0.0424418,0.246761,0.114723,0.309458,-0.0493879,-2.09658,-0.143533,4804.45
0.88,-0.03,0.333,0.842365,-0.133606,0.357233,0.0605469,-0.0452717,0.253704,0.112905,0.310818,-0.0484669,-2.13656,-0.339834,4794.71
0.88,-0.03,0.333,0.843059,-0.134026,0.359847,0.0693598,-0.0419967,0.261093,0.110822,0.312079,-0.0536939,-2.12405,-0.243574,4783.29
0.88,-0.03,0.336,0.843527,-0.134468,0.362384,0.0467857,-0.0441359,0.253415,0.109417,0.313404,-0.0527672,-2.1459,-0.400164,4793.67
0.88,-0.03,0.339,0.844156,-0.134768,0.364926,0.0628335,-0.0300114,0.25404,0.107531,0.314305,-0.0518529,-2.05192,-0.255874,4792.01
0.88,-0.03,0.342,0.844738,-0.135083,0.367576,0.0580876,-0.031384,0.264738,0.105786,0.315248,-0.0511528,-2.08529,-0.294452,4782.27
0.88,-0.03,0.345,0.845595,-0.135354,0.369983,0.0855921,-0.0271606,0.240395,0.103216,0.316063,-0.0499654,-2.04861,-0.0823188,4808.26
0.88,-0.03,0.348,0.846081,-0.135674,0.372597,0.0485542,-0.0318752,0.261195,0.101758,0.317021,-0.0491945,-2.10183,-0.35848,4784.8
0.88,-0.03,0.351,0.846635,-0.135985,0.375156,0.0553901,-0.0310907,0.255636,0.100095,0.317954,-0.0483121,-2.09374,-0.265002,4794.1
0.88,-0.03,0.354,0.847409,-0.136126,0.377655,0.0791992,-0.0144363,0.255887,0.0977744,0.318377,-0.0473099,-1.98134,-0.0915447,4793.24
0.88,-0.03,0.354,0.84817,-0.136346,0.380106,0.0760826,-0.0220158,0.244876,0.0954897,0.319038,-0.0522122,-2.05232,-0.12275,4799.08
0.88,-0.03,0.357,0.848824,-0.136468,0.382683,0.0653642,-0.0121386,0.257411,0.0935268,0.319403,-0.0513655,-1.98418,-0.183066,4786.45
0.88,-0.03,0.36,0.849453,-0.136698,0.385144,0.0628335,-0.0230341,0.245897,0.09164,0.320095,-0.0502882,-2.06806,-0.178657,4800.63
0.88,-0.03,0.363,0.850156,-0.136801,0.387634,0.0702291,-0.010236,0.24875,0.0895311,0.320402,-0.0492681,-1.97263,-0.112426,4796.34
0.88,-0.03,0.366,0.85092,-0.137001,0.390193,0.0763327,-0.0199912,0.255621,0.0872388,0.321002,-0.0483855,-2.05907,-0.0634447,4790.95
0.88,-0.03,0.369,0.851715,-0.137072,0.392558,0.0793636,-0.00710985,0.236245,0.0848556,0.321216,-0.047115,-1.95329,-0.0338014,4811.42
0.88,-0.03,0.372,0.852245,-0.137214,0.395187,0.0529368,-0.0142004,0.262695,0.083266,0.321642,-0.046374,-2.0296,-0.211651,4783.29
0.88,-0.03,0.372,0.852987,-0.137257,0.397678,0.0741175,-0.00431861,0.248821,0.0810403,0.321772,-0.0513553,-1.94991,-0.0253277,4795.71
0.88,-0.03,0.375,0.85363,-0.137238,0.400077,0.0642923,0.00189507,0.239666,0.0791096,0.321715,-0.0501533,-1.91284,-0.102179,4803.99
0.88,-0.03,0.378,0.854415,-0.137324,0.402587,0.0784227,-0.00855683,0.250762,0.0767546,0.321972,-0.0491735,-1.99806,0.0193562,4792.61
0.88,-0.03,0.381,0.855026,-0.137421,0.405001,0.0610471,-0.0097299,0.241235,0.0749214,0.322264,-0.0480028,-1.99347,-0.103845,4804.45
0.88,-0.03,0.384,0.855606,-0.137447,0.40764,0.0579268,-0.00255306,0.263606,0.0731819,0.322341,-0.0472801,-1.95265,-0.0990768,4781.51
0.88,-0.03,0.387,0.856227,-0.137413,0.410193,0.0620117,0.00338075,0.25507,0.0713198,0.322239,-0.0463865,-1.9129,-0.0563159,4793.92
0.88,-0.03,0.39,0.85694,-0.137482,0.412554,0.0712474,-0.00692526,0.235798,0.0691803,0.322447,-0.0451071,-1.98438,0.016748,4812.27
0.88,-0.03,0.393,0.857658,-0.137359,0.415021,0.0717059,0.012338,0.246463,0.067027,0.322077,-0.0440412,-1.84415,0.0240269,4799.07
0.88,-0.03,0.393,0.858292,-0.13745,0.417525,0.0633694,-0.00913592,0.250191,0.065124,0.322351,-0.0490499,-2.0167,-0.0230191,4792.56
0.88,-0.03,0.396,0.858812,-0.137279,0.420049,0.05199,0.0171643,0.252185,0.0635628,0.321836,-0.0480985,-1.81036,-0.0849369,4792.27
0.88,-0.03,0.399,0.859739,-0.137208,0.422497,0.0925888,0.00709645,0.244578,0.0607824,0.321623,-0.0469949,-1.90131,0.2247,4800.98
0.88,-0.03,0.402,0.860377,-0.137171,0.424875,0.0636731,0.00363085,0.237561,0.0588704,0.321513,-0.0457507,-1.91295,-0.00344669,4807.37
0.88,-0.03,0.405,0.860971,-0.137095,0.427406,0.0594155,0.00763535,0.252864,0.0570862,0.321284,-0.0448129,-1.88691,0.00519554,4791.92
0.88,-0.03,0.408,0.861662,-0.136935,0.42996,0.0689906,0.015957,0.255082,0.0550144,0.320805,-0.0439196,-1.82996,0.0882839,4792.71
0.88,-0.03,0.411,0.862513,-0.136754,0.432234,0.0850443,0.0180515,0.227235,0.0524606,0.320263,-0.0424687,-1.80976,0.204938,4821.05
0.88,-0.03,0.411,0.863002,-0.136681,0.434671,0.0488877,0.00734953,0.243438,0.0509925,0.320042,-0.0473422,-1.89478,-0.0519751,4795.93
0.88,-0.03,0.414,0.863681,-0.136609,0.437164,0.0678294,0.00718726,0.249083,0.0489557,0.319826,-0.0463287,-1.88523,0.126459,4794.77
0.88,-0.03,0.417,0.864409,-0.136404,0.439505,0.0744751,0.0209335,0.239648,0.0467738,0.319213,-0.0450094,-1.78172,0.167454,4805.55
0.88,-0.03,0.42,0.865144,-0.136201,0.441966,0.0734089,0.0203351,0.245933,0.0445694,0.318603,-0.0439329,-1.79862,0.166977,4798.6
0.88,-0.03,0.423,0.865708,-0.13609,0.444331,0.0564322,0.0110235,0.236251,0.0428748,0.318271,-0.0426624,-1.85679,0.0599888,4810.04
0.88,-0.03,0.426,0.866275,-0.136025,0.446702,0.0566049,0.00654714,0.236894,0.0411749,0.318075,-0.041405,-1.87869,0.0875007,4808.75
0.88,-0.03,0.429,0.867039,-0.135688,0.449088,0.0763505,0.0336795,0.238284,0.0388822,0.317063,-0.0401753,-1.68071,0.238041,4807.87
0.88,-0.03,0.432,0.867676,-0.135457,0.451448,0.0635957,0.0231055,0.235813,0.0369725,0.31637,-0.0388961,-1.7748,0.142049,4811.59
0.88,-0.03,0.432,0.8683,-0.13528,0.45383,0.0623452,0.017599,0.237981,0.0351003,0.315841,-0.0436604,-1.80291,0.156928,4804.22
0.88,-0.03,0.435,0.869019,-0.135055,0.456109,0.0718726,0.0225145,0.2277,0.032942,0.315165,-0.0422189,-1.75537,0.236574,4816.44
0.88,-0.03,0.438,0.869679,-0.134825,0.458446,0.065912,0.022973,0.233443,0.0309627,0.314475,-0.0408923,-1.75541,0.198316,4810.09
0.88,-0.03,0.441,0.870297,-0.134525,0.460857,0.061708,0.0299668,0.240809,0.0291097,0.313575,-0.0397131,-1.70424,0.186129,4804.58
0.88,-0.03,0.444,0.870942,-0.134248,0.463135,0.064465,0.0277114,0.227631,0.0271738,0.312743,-0.0382702,-1.71659,0.220165,4819.62
0.88,-0.03,0.447,0.871723,-0.134033,0.465432,0.0780297,0.0214472,0.229421,0.0248306,0.312099,-0.0368631,-1.75539,0.325583,4816.84
0.88,-0.03,0.45,0.87246,-0.133744,0.467701,0.0735935,0.0288488,0.22672,0.0226207,0.311233,-0.035402,-1.69198,0.294954,4820.62
0.88,-0.03,0.45,0.872917,-0.133465,0.470135,0.0456781,0.0278692,0.243146,0.021249,0.310396,-0.0402697,-1.70871,0.114712,4799.22
